fromNode	toNode	weight
RBM48	ZNHIT6	0.041590036634254
RBM48	POP4	0.148766478664758
RBM48	TFB1M	0.162185018840499
RBM48	CDADC1	0.0965954290617838
RBM48	LOC105610956	0.0563863922325064
RBM48	NIF3L1	0.0578417319368582
RBM48	PSMD3	0.0221529796316913
RBM48	GDAP2	0.0519750160287461
RBM48	B3GNT3	0.0445885555613051
RBM48	PIP4K2C	0.0201929872479464
RBM48	TOB1	0.0423066290176529
RBM48	HSPA14	0.146779302763086
RBM48	GMEB1	0.0774943505224092
RBM48	C9H8orf76	0.0488424745943927
RBM48	RBBP8	0.0628638580336862
RBM48	CDK1	0.0570479829330017
RBM48	TK1	0.0292489745349571
RBM48	HACE1	0.14577291499614
RBM48	MFSD14B	0.0722429977536991
RBM48	ASAH1	0.117173053721586
RBM48	RPF2	0.0233291761661446
RBM48	CEP295	0.0268158378523072
RBM48	C15H11orf57	0.0970654924589635
RBM48	EGLN2	0.0558849087926104
RBM48	DCUN1D4	0.126740386828344
RBM48	SHPRH	0.0239390172672156
RBM48	RPAP2	0.0290233814164589
RBM48	MYO19	0.0489731759504231
RBM48	SMARCA4	0.0269802337920285
RBM48	GCN1	0.0413064101736146
GTF2A2	LOC106991190	0.0636449596518834
GTF2A2	LOC101116828	0.051269634831925
GTF2A2	CCT3	0.0298471154984881
GTF2A2	CNEP1R1	0.154149256633608
GTF2A2	SRP19	0.0519953259263418
GTF2A2	MRPL42	0.110163643334007
GTF2A2	ERGIC2	0.083391781915209
GTF2A2	MAPK6	0.0282303764022349
GTF2A2	TAF11	0.104990688639761
GTF2A2	IFT46	0.116372279506204
GTF2A2	LOC105605459	0.0411424441039833
GTF2A2	STXBP3	0.108398432613414
GTF2A2	SMIM8	0.0624093924270139
GTF2A2	CSTF1	0.115709143515841
GTF2A2	C2H2orf66	0.104700764825287
GTF2A2	CENPQ	0.0691180262459881
GTF2A2	C21H11orf98	0.0470817766038748
GTF2A2	TRAPPC2	0.117117824601031
GTF2A2	UBE2W	0.0380548782383913
GTF2A2	C13H20orf27	0.0412950509573126
GTF2A2	SUMO1	0.0565856736488657
GTF2A2	VPS72	0.111516591145268
GTF2A2	CEP57L1	0.0866271154576544
GTF2A2	PPP2R3C	0.124175352806824
GTF2A2	KIF18A	0.0890481176209785
GTF2A2	GSTM3	0.0647155173447006
GTF2A2	PDE6D	0.0505084923527277
GTF2A2	C16H5orf28	0.0593527494253723
GTF2A2	IMMP2L	0.10396869897118
GTF2A2	SFT2D1	0.0656869967712596
GTF2A2	CHIC2	0.0874967964424743
GTF2A2	POLB	0.152171894575814
GTF2A2	PPWD1	0.121995228167311
GTF2A2	GTF2H3	0.143810184425782
GTF2A2	POLR2C	0.122951656679872
GTF2A2	MSH2	0.0379091061970307
GTF2A2	UTP18	0.0553398283797619
GTF2A2	LOC105601852	0.149690518320102
GTF2A2	CCNL1	0.0386332025254782
GTF2A2	YAE1D1	0.0566467691664793
GTF2A2	FBXO4	0.109065685033369
GTF2A2	FBXO5	0.0589822043548928
GTF2A2	MAD2L1BP	0.0201167331353848
GTF2A2	EFHD1	0.0548339799472774
GTF2A2	LOC101102473	0.0662231340870023
GTF2A2	GIPC2	0.0957812810237741
GTF2A2	PRPF18	0.1471380024279
GTF2A2	LOC101104012	0.0983579745253498
GTF2A2	SPDL1	0.0659370132925205
GTF2A2	FBXO8	0.05684712896734
GTF2A2	PDCD4	0.0457085441258029
GTF2A2	API5	0.0322831066119635
GTF2A2	LIN7C	0.0949752291785636
GTF2A2	TRIM28	0.0245208589302142
GTF2A2	TMEM209	0.145513934219577
GTF2A2	FOPNL	0.0288708321682043
GTF2A2	ANAPC10	0.0327035283519521
GTF2A2	KLHDC3	0.0202539082544876
GTF2A2	ESD	0.121481686332753
GTF2A2	CCDC60	0.0618016522256964
GTF2A2	ZNF829	0.0375353584441077
GTF2A2	PRKRIP1	0.0588775029450241
GTF2A2	LOC101106086	0.081882367647874
GTF2A2	TF	0.130027020956148
GTF2A2	LOC101109476	0.0767918868183787
GTF2A2	SLC35A5	0.103086436141901
GTF2A2	SLBP	0.0368416587333643
GTF2A2	SCFD1	0.0367170203278492
GTF2A2	PUDP	0.0392510886486957
GTF2A2	KAT7	0.0200129594267365
GTF2A2	BBIP1	0.0472833767672488
GTF2A2	CDC25C	0.0810972910360557
GTF2A2	ARL6IP6	0.0455507604362982
GTF2A2	CCNT1	0.0477958502760853
GTF2A2	LINS1	0.0484857514279579
GTF2A2	N4BP2L2	0.137832706497032
GTF2A2	LOC101114490	0.0943601471226013
GTF2A2	CHD4	0.0254108027253741
GTF2A2	CSNK2B	0.101969873414097
GTF2A2	DNAJC7	0.0664024511076078
GTF2A2	STAM2	0.0976985215116172
GTF2A2	GTF2B	0.074715084777678
GTF2A2	DSN1	0.0677417178771976
GTF2A2	CRYAB	0.0627219228341447
GTF2A2	LOC106991221	0.0240360142552912
GTF2A2	RRAS2	0.102631011168123
GTF2A2	PRKAG1	0.0802037616275527
GTF2A2	AP3M1	0.0489058306950104
GTF2A2	TUSC2	0.0254066614426584
GTF2A2	CCNY	0.0471860384187191
GTF2A2	CDC37L1	0.122058882701665
GTF2A2	SLC30A7	0.0962836349238693
GTF2A2	CD70	0.0563623960682313
GTF2A2	SRBD1	0.0762573764565728
GTF2A2	ARHGAP11A	0.0560911298515537
GTF2A2	LOC101117055	0.0218216458048404
GTF2A2	EHD1	0.0558528971736506
GTF2A2	LOC106991314	0.120462324069062
GTF2A2	EXOSC2	0.0583421065169376
GTF2A2	RNF141	0.0469886230373463
GTF2A2	LAMP1	0.0264783658185743
GTF2A2	BCAP29	0.0984097866141445
GTF2A2	ATG4A	0.113605718451315
GTF2A2	TAF10	0.0241389840452077
GTF2A2	DCK	0.0602532171049735
GTF2A2	LOC101104431	0.0953018921684929
GTF2A2	PRTFDC1	0.0620146292927537
GTF2A2	ZFAND2B	0.0435750204108028
GTF2A2	DDX4	0.067116748078811
GTF2A2	HHLA2	0.0390606151231288
GTF2A2	SNRK	0.116625983767029
GTF2A2	TMEM87A	0.0242184039255191
GTF2A2	LOC101123603	0.0491095048988401
GTF2A2	TRMT12	0.0900312253954652
GTF2A2	KLF4	0.039119113425629
GTF2A2	TAZ	0.0348778107319472
GTF2A2	TIPIN	0.0740203444805996
GTF2A2	SENP1	0.0403643668270434
GTF2A2	LOC101107613	0.140555793533197
GTF2A2	ALG6	0.121096262246063
GTF2A2	BLZF1	0.0229316826649064
GTF2A2	LOC105605452	0.0441771453191312
GTF2A2	TMEM138	0.16237912511896
GTF2A2	LOC101119962	0.0272850157655032
GTF2A2	KIN	0.0580827510211531
GTF2A2	TBP	0.0371182664598343
GTF2A2	BLM	0.0367594047626441
GTF2A2	CD19	0.03446654445692
GTF2A2	SLC38A2	0.0381322134129232
GTF2A2	ZC3HC1	0.021097965521995
GTF2A2	PEX3	0.0238875885839973
GTF2A2	MORN2	0.0242046335565943
GTF2A2	CASP8AP2	0.0897273927506583
GTF2A2	RHOG	0.0243149318251306
GTF2A2	ITPK1	0.0353714708610389
GTF2A2	GTF2A1L	0.0511422307331481
GTF2A2	ZNHIT6	0.104804361343434
GTF2A2	POP4	0.051431089860276
GTF2A2	TFB1M	0.118901256095342
GTF2A2	CDADC1	0.050023855615323
GTF2A2	GDAP2	0.0365843197112091
GTF2A2	B3GNT3	0.0365186376353889
GTF2A2	CARHSP1	0.0339723380776882
GTF2A2	PIP4K2C	0.0207109219497626
GTF2A2	TOB1	0.0322122761621493
GTF2A2	HSPA14	0.114014913962825
GTF2A2	C9H8orf76	0.0267212968541278
GTF2A2	RBBP8	0.0590759306240147
GTF2A2	CDK1	0.0584867801944035
GTF2A2	TK1	0.0205423899715181
GTF2A2	HACE1	0.0648264809265805
GTF2A2	MFSD14B	0.0574545174584085
GTF2A2	ASAH1	0.0625754101981832
GTF2A2	RPF2	0.106361615999068
GTF2A2	CEP295	0.0220419511394819
GTF2A2	CHERP	0.0230622372315334
GTF2A2	C15H11orf57	0.0479797023580679
GTF2A2	EGLN2	0.0332455430730958
GTF2A2	DCUN1D4	0.0588214739125262
GTF2A2	SHPRH	0.0220771805515526
GTF2A2	RPAP2	0.0773833392974319
GTF2A2	MYO19	0.0482185293519736
GTF2A2	SMARCA4	0.0381715751618995
GTF2A2	GCN1	0.0420740684083645
LOC106991190	LOC101116828	0.0792175240030459
LOC106991190	CCT3	0.0580348259423188
LOC106991190	CNEP1R1	0.160810170750424
LOC106991190	SRP19	0.0400364317376369
LOC106991190	MRPL42	0.103473584013328
LOC106991190	ERGIC2	0.0349085233434815
LOC106991190	MAPK6	0.0554375183960264
LOC106991190	DERL2	0.0862986033061079
LOC106991190	TAF11	0.0792812368194213
LOC106991190	IFT46	0.175040461375628
LOC106991190	LOC105605459	0.120647039759634
LOC106991190	STXBP3	0.221224213246103
LOC106991190	SMIM8	0.029678430251805
LOC106991190	CSTF1	0.199073382374704
LOC106991190	C2H2orf66	0.0858964640479912
LOC106991190	CENPQ	0.141225557682377
LOC106991190	C21H11orf98	0.0532045731091191
LOC106991190	TRAPPC2	0.106074612199124
LOC106991190	UBE2W	0.101225411495029
LOC106991190	C13H20orf27	0.0790796545382669
LOC106991190	SUMO1	0.0740261413038168
LOC106991190	VPS72	0.131838539928231
LOC106991190	CEP57L1	0.0657513341108604
LOC106991190	PPP2R3C	0.103485601976777
LOC106991190	KIF18A	0.164678965881059
LOC106991190	GSTM3	0.0483570429264591
LOC106991190	NSDHL	0.0718035560994015
LOC106991190	PDE6D	0.12842386571144
LOC106991190	C16H5orf28	0.0723488362783272
LOC106991190	IMMP2L	0.111440313159176
LOC106991190	CHIC2	0.140852052269896
LOC106991190	POLB	0.0818478358848846
LOC106991190	PPWD1	0.0586532567505305
LOC106991190	GTF2H3	0.118130986267575
LOC106991190	POLR2C	0.0619993344904033
LOC106991190	KLF10	0.0514667627973057
LOC106991190	MSH2	0.133841328741346
LOC106991190	UTP18	0.0523067897490406
LOC106991190	LOC105601852	0.149898467011774
LOC106991190	CCNL1	0.0710601628778481
LOC106991190	YAE1D1	0.0472942433935971
LOC106991190	FBXO4	0.117841535678097
LOC106991190	FBXO5	0.0745857049827239
LOC106991190	MAD2L1BP	0.0842330758540412
LOC106991190	EFHD1	0.123408732251483
LOC106991190	LOC101102473	0.0967096558657204
LOC106991190	GIPC2	0.15608388091743
LOC106991190	PRPF18	0.074895834761134
LOC106991190	LOC101104012	0.0444074225518262
LOC106991190	SPDL1	0.0356116604583042
LOC106991190	FBXO8	0.0573869100852514
LOC106991190	PDCD4	0.0330640240595078
LOC106991190	API5	0.0201861645102742
LOC106991190	LIN7C	0.0983252464223699
LOC106991190	TRIM28	0.0905358692581782
LOC106991190	TMEM209	0.0705648450579548
LOC106991190	FOPNL	0.0907989869824923
LOC106991190	ANAPC10	0.0229763773287945
LOC106991190	KLHDC3	0.0757864323013337
LOC106991190	ESD	0.0567635125296304
LOC106991190	CCDC60	0.129379174729651
LOC106991190	EPSTI1	0.0503278858977167
LOC106991190	ZNF829	0.0933321389413165
LOC106991190	PRKRIP1	0.0396214340282703
LOC106991190	LOC101106086	0.171061154323535
LOC106991190	TF	0.0829330254151726
LOC106991190	DDX25	0.0476227842242157
LOC106991190	LOC101109476	0.101894910926102
LOC106991190	SLC35A5	0.210441961330102
LOC106991190	SLBP	0.0370409884282744
LOC106991190	SCFD1	0.0618370307261308
LOC106991190	PUDP	0.108296968752382
LOC106991190	KAT7	0.0568145911285537
LOC106991190	BBIP1	0.0527493545688652
LOC106991190	CDC25C	0.0973808844884246
LOC106991190	ARL6IP6	0.0363503068779068
LOC106991190	CCNT1	0.0519723999548471
LOC106991190	LINS1	0.10684746783557
LOC106991190	N4BP2L2	0.170235787215641
LOC106991190	LOC101114490	0.0695637196364946
LOC106991190	CHD4	0.0434191593206161
LOC106991190	CSNK2B	0.0437819521168089
LOC106991190	DNAJC7	0.037967483563512
LOC106991190	LOC101113206	0.0277961515188291
LOC106991190	STAM2	0.0901930153551145
LOC106991190	GTF2B	0.060924415421405
LOC106991190	DSN1	0.0760459178337859
LOC106991190	CRYAB	0.126394787048239
LOC106991190	LOC106991221	0.0364183274147424
LOC106991190	RRAS2	0.162471327993803
LOC106991190	PRKAG1	0.105449591828793
LOC106991190	AP3M1	0.125843471314412
LOC106991190	TUSC2	0.0520644741670595
LOC106991190	CCNY	0.0542940447927113
LOC106991190	EFHB	0.0575429074825402
LOC106991190	CDC37L1	0.137255468701801
LOC106991190	SLC30A7	0.0967052329255912
LOC106991190	CD70	0.0884042883327932
LOC106991190	SRBD1	0.0718183495930165
LOC106991190	ARHGAP11A	0.0206604981324912
LOC106991190	LOC101117055	0.0383106291345641
LOC106991190	EHD1	0.140794739058272
LOC106991190	LOC106991314	0.080387548063126
LOC106991190	EXOSC2	0.0360633661154261
LOC106991190	RNF141	0.0407765540967588
LOC106991190	LAMP1	0.0688347125735179
LOC106991190	BCAP29	0.11837504146321
LOC106991190	ATG4A	0.0743904991631023
LOC106991190	TAF10	0.0424733069004048
LOC106991190	DCK	0.127342071717717
LOC106991190	LOC101104431	0.028280416752063
LOC106991190	NPM3	0.03427814955434
LOC106991190	PRTFDC1	0.157943084772629
LOC106991190	ZFAND2B	0.0824259151686935
LOC106991190	DDX4	0.0617395615960276
LOC106991190	HHLA2	0.114495852753695
LOC106991190	SNRK	0.180530597613831
LOC106991190	TMEM87A	0.0331993722637037
LOC106991190	LOC101123603	0.0827091590880671
LOC106991190	TRMT12	0.0491628558541777
LOC106991190	VPS37A	0.105431135323174
LOC106991190	KLF4	0.0679509787204943
LOC106991190	TAZ	0.0651213402676709
LOC106991190	TIPIN	0.0906281034102249
LOC106991190	SENP1	0.0881292326700275
LOC106991190	ABHD16A	0.0290783563536667
LOC106991190	GID8	0.0370288315838604
LOC106991190	LOC101107613	0.170379142066646
LOC106991190	ALG6	0.0918065710994378
LOC106991190	BLZF1	0.0221870145503721
LOC106991190	LOC105605452	0.0416648858385806
LOC106991190	TMEM138	0.13873957142995
LOC106991190	LOC101119962	0.0296492859808014
LOC106991190	KIN	0.0582109431809037
LOC106991190	TBP	0.0931947113004633
LOC106991190	BLM	0.119467712463904
LOC106991190	CD19	0.0980082449584801
LOC106991190	SLC38A2	0.0616042552507068
LOC106991190	ZC3HC1	0.0951296810641203
LOC106991190	MCOLN1	0.026612224892547
LOC106991190	PEX3	0.0863362242322882
LOC106991190	MORN2	0.0295511471511653
LOC106991190	CASP8AP2	0.0538473019525579
LOC106991190	RHOG	0.0348228355053421
LOC106991190	ITPK1	0.0851723674345931
LOC106991190	SMIM10L1	0.0278157259759009
LOC106991190	GTF2A1L	0.0326364053925196
LOC106991190	ZNHIT6	0.0655512399926174
LOC106991190	POP4	0.106762412592432
LOC106991190	TFB1M	0.0707121617957208
LOC106991190	CDADC1	0.096515090983917
LOC106991190	LOC105610956	0.0701965144858231
LOC106991190	NIF3L1	0.0471447548924848
LOC106991190	PSMD3	0.0486509017822543
LOC106991190	GDAP2	0.118813184218615
LOC106991190	S100PBP	0.0484304728279499
LOC106991190	B3GNT3	0.106165155241037
LOC106991190	CARHSP1	0.0367794230120024
LOC106991190	TAP1	0.0404133002045119
LOC106991190	PIP4K2C	0.0447005532650829
LOC106991190	TOB1	0.100666928224032
LOC106991190	HSPA14	0.107299671025779
LOC106991190	GMEB1	0.0498827490628082
LOC106991190	C9H8orf76	0.0492577112889443
LOC106991190	RBBP8	0.0896616437940213
LOC106991190	RPL39	0.0341638274934631
LOC106991190	CDK1	0.0725548957706029
LOC106991190	TK1	0.0324586416778697
LOC106991190	HACE1	0.0520572105933753
LOC106991190	MFSD14B	0.0828695195743429
LOC106991190	ASAH1	0.0679086214282761
LOC106991190	RPF2	0.0401288198191329
LOC106991190	CEP295	0.0456352005250048
LOC106991190	LOC105604776	0.0291827196450842
LOC106991190	CHERP	0.0287650729120127
LOC106991190	SSBP3	0.0248914091447302
LOC106991190	BOD1L1	0.0612217848922756
LOC106991190	C15H11orf57	0.0353016601680913
LOC106991190	EGLN2	0.0791768522153051
LOC106991190	DCUN1D4	0.106972613536677
LOC106991190	SHPRH	0.0630767544674439
LOC106991190	RPAP2	0.0364643883922496
LOC106991190	MYO19	0.0998115357771182
LOC106991190	SMARCA4	0.0544944194962814
LOC106991190	GCN1	0.0915036772737378
LOC101116828	CCT3	0.154113931691169
LOC101116828	CNEP1R1	0.0807383868410217
LOC101116828	SRP19	0.112174134866293
LOC101116828	MRPL42	0.066893077801422
LOC101116828	RBBP4	0.108198040730486
LOC101116828	ERGIC2	0.18457904697102
LOC101116828	MAPK6	0.233128296624566
LOC101116828	DERL2	0.0308375134923314
LOC101116828	TAF11	0.0809965422809548
LOC101116828	IFT46	0.119319015529449
LOC101116828	LOC105605459	0.0839575578982218
LOC101116828	STXBP3	0.033706834113229
LOC101116828	SMIM8	0.222480203158496
LOC101116828	CSTF1	0.0422809709574885
LOC101116828	C2H2orf66	0.133202627155701
LOC101116828	CENPQ	0.0732365504457052
LOC101116828	C21H11orf98	0.155592548207758
LOC101116828	TRAPPC2	0.0390106383510402
LOC101116828	UBE2W	0.248828303123598
LOC101116828	C13H20orf27	0.22165576742726
LOC101116828	SUMO1	0.0219622502248448
LOC101116828	CEP57L1	0.239129560236042
LOC101116828	PPP2R3C	0.240041712355644
LOC101116828	KIF18A	0.165321239976718
LOC101116828	GSTM3	0.245892312838639
LOC101116828	NSDHL	0.15972227162393
LOC101116828	PDE6D	0.0431496472722932
LOC101116828	C16H5orf28	0.19625395584537
LOC101116828	IMMP2L	0.169495549570781
LOC101116828	SFT2D1	0.153337493828316
LOC101116828	CHIC2	0.0745327461850236
LOC101116828	PPWD1	0.18483817102626
LOC101116828	GTF2H3	0.120184309515804
LOC101116828	POLR2C	0.0355993961022015
LOC101116828	KLF10	0.123509941009598
LOC101116828	MSH2	0.179654326848542
LOC101116828	LOC105601852	0.032521230039487
LOC101116828	CCNL1	0.0610220535156832
LOC101116828	YAE1D1	0.0203205399461538
LOC101116828	FBXO5	0.230252306619631
LOC101116828	MAD2L1BP	0.180702096363947
LOC101116828	EFHD1	0.201292484217229
LOC101116828	LOC101102473	0.0655593327967178
LOC101116828	PRPF18	0.209962484732368
LOC101116828	LOC101104012	0.232814464785922
LOC101116828	SPDL1	0.236907235870718
LOC101116828	FBXO8	0.172960074738857
LOC101116828	PDCD4	0.209593735275286
LOC101116828	API5	0.0475286809382187
LOC101116828	TRIM28	0.14094227684348
LOC101116828	TMEM209	0.14901823097024
LOC101116828	FOPNL	0.0972892042244825
LOC101116828	ANAPC10	0.215163292824211
LOC101116828	KLHDC3	0.160329924750251
LOC101116828	CCDC60	0.101615621969241
LOC101116828	EPSTI1	0.169967971803518
LOC101116828	ZNF829	0.0588561485751139
LOC101116828	PRKRIP1	0.234217171212509
LOC101116828	LOC101106086	0.0250392657587934
LOC101116828	TF	0.15894061010592
LOC101116828	DDX25	0.176800108231301
LOC101116828	LOC101109476	0.259330211422913
LOC101116828	SLC35A5	0.0692644848738748
LOC101116828	SCFD1	0.103731159583185
LOC101116828	PUDP	0.17194049006655
LOC101116828	KAT7	0.168861253973835
LOC101116828	BBIP1	0.23438031650286
LOC101116828	CDC25C	0.233076297036834
LOC101116828	ARL6IP6	0.213035523958397
LOC101116828	CCNT1	0.210582270453547
LOC101116828	LINS1	0.173414007931244
LOC101116828	N4BP2L2	0.0676742618860755
LOC101116828	CHD4	0.220455569231858
LOC101116828	CSNK2B	0.178957027200408
LOC101116828	DNAJC7	0.119230273052801
LOC101116828	LOC101113206	0.166355948607229
LOC101116828	STAM2	0.0373365042403106
LOC101116828	GTF2B	0.160115130911677
LOC101116828	DSN1	0.122927637056998
LOC101116828	CRYAB	0.056921560094858
LOC101116828	LOC106991221	0.204001385416648
LOC101116828	RRAS2	0.0264914848674689
LOC101116828	PRKAG1	0.0331199243601184
LOC101116828	AP3M1	0.17271967316359
LOC101116828	TUSC2	0.153733626951381
LOC101116828	CCNY	0.223417228003646
LOC101116828	EFHB	0.170849306980091
LOC101116828	CDC37L1	0.0303636525837621
LOC101116828	GPX8	0.164506461129356
LOC101116828	SLC30A7	0.217970579005527
LOC101116828	CD70	0.0447432175174305
LOC101116828	SRBD1	0.179363522579191
LOC101116828	ARHGAP11A	0.155248772853695
LOC101116828	LOC101117055	0.193724166453766
LOC101116828	EHD1	0.147855241933745
LOC101116828	TBC1D15	0.0756626613377704
LOC101116828	LOC106991314	0.088926330478761
LOC101116828	EXOSC2	0.0789432723129863
LOC101116828	RNF141	0.231895138523316
LOC101116828	LAMP1	0.153044674919312
LOC101116828	BCAP29	0.068273149749124
LOC101116828	ATG4A	0.206650939389671
LOC101116828	TAF10	0.130320603388057
LOC101116828	LOC101104431	0.189225845389546
LOC101116828	NPM3	0.209522730716154
LOC101116828	ZFAND2B	0.0242854662001496
LOC101116828	DDX4	0.0711182120025453
LOC101116828	HHLA2	0.195061890099097
LOC101116828	SNRK	0.0836357698884911
LOC101116828	TMEM87A	0.15214093244865
LOC101116828	TRMT12	0.0344508733538362
LOC101116828	VPS37A	0.0362001506086323
LOC101116828	KLF4	0.132391026664416
LOC101116828	TAZ	0.174209391701577
LOC101116828	TIPIN	0.0583075867591188
LOC101116828	SENP1	0.222955675088558
LOC101116828	ABHD16A	0.198001652868584
LOC101116828	GID8	0.152759502934892
LOC101116828	LOC101107613	0.113752573911041
LOC101116828	ALG6	0.0265068729022999
LOC101116828	BLZF1	0.196530698142674
LOC101116828	LOC106991292	0.142123807717078
LOC101116828	LOC105605452	0.222020056710741
LOC101116828	TMEM138	0.0397258063180164
LOC101116828	LOC101119962	0.169569570500765
LOC101116828	TBP	0.0515183810521402
LOC101116828	BLM	0.0820708921909513
LOC101116828	CD19	0.106370685439196
LOC101116828	SLC38A2	0.219791784109098
LOC101116828	DUSP19	0.0395526905363758
LOC101116828	MCOLN1	0.180061517749644
LOC101116828	PEX3	0.037200168879343
LOC101116828	MORN2	0.227530665533796
LOC101116828	CASP8AP2	0.166766821533901
LOC101116828	RHOG	0.216059837830947
LOC101116828	ITPK1	0.134331949837156
LOC101116828	SMIM10L1	0.171667427271447
LOC101116828	GTF2A1L	0.113031607797371
LOC101116828	ZNHIT6	0.229747312390587
LOC101116828	POP4	0.0383535339663742
LOC101116828	CDADC1	0.0707858546374089
LOC101116828	LOC105610956	0.0804408156160845
LOC101116828	NIF3L1	0.0324106887247625
LOC101116828	PSMD3	0.223543242524565
LOC101116828	GDAP2	0.203421318669326
LOC101116828	S100PBP	0.206078440436319
LOC101116828	B3GNT3	0.166193505877318
LOC101116828	CARHSP1	0.217537944538598
LOC101116828	TAP1	0.227645602515416
LOC101116828	PIP4K2C	0.141961354530505
LOC101116828	TOB1	0.177571969195798
LOC101116828	HSPA14	0.0493697790902536
LOC101116828	GMEB1	0.0440104978347412
LOC101116828	C9H8orf76	0.147774827120405
LOC101116828	RBBP8	0.152819169620193
LOC101116828	RPL39	0.028927524762251
LOC101116828	CDK1	0.143593986988524
LOC101116828	TK1	0.109428367804353
LOC101116828	MFSD14B	0.11441706018454
LOC101116828	RPF2	0.202712216725869
LOC101116828	CEP295	0.13079030915463
LOC101116828	LOC105604776	0.163799745589789
LOC101116828	CHERP	0.193280326180818
LOC101116828	SSBP3	0.201331453717792
LOC101116828	BOD1L1	0.216889937845506
LOC101116828	EGLN2	0.157146945675939
LOC101116828	DCUN1D4	0.0268826881183588
LOC101116828	SHPRH	0.199814970948043
LOC101116828	RPAP2	0.179680757036594
LOC101116828	MYO19	0.182775173246795
LOC101116828	SMARCA4	0.230723803595412
LOC101116828	GCN1	0.202411713199664
CCT3	CNEP1R1	0.0677987575920404
CCT3	SRP19	0.0887668229420407
CCT3	MRPL42	0.0497488024481811
CCT3	RBBP4	0.115085129050737
CCT3	ERGIC2	0.141941695788218
CCT3	MAPK6	0.143435643256524
CCT3	TAF11	0.0646840121388589
CCT3	IFT46	0.0742538469964841
CCT3	LOC105605459	0.0555475474156227
CCT3	STXBP3	0.0621082618708967
CCT3	SMIM8	0.119158218105572
CCT3	CSTF1	0.0551402260424325
CCT3	C2H2orf66	0.0762242200182927
CCT3	CENPQ	0.0358965932179004
CCT3	C21H11orf98	0.112982963458601
CCT3	TRAPPC2	0.062633898012191
CCT3	UBE2W	0.129544692580887
CCT3	C13H20orf27	0.150108350964951
CCT3	VPS72	0.0487888137580006
CCT3	CEP57L1	0.102923376147741
CCT3	PPP2R3C	0.0874313351156683
CCT3	KIF18A	0.089010644787729
CCT3	GSTM3	0.0888470116846968
CCT3	NSDHL	0.0788453226582774
CCT3	PDE6D	0.0272742978169037
CCT3	C16H5orf28	0.138500428038829
CCT3	IMMP2L	0.0996561736959832
CCT3	SFT2D1	0.0523093785500481
CCT3	CHIC2	0.0495392196105724
CCT3	POLB	0.0215615903088992
CCT3	PPWD1	0.108373997853718
CCT3	GTF2H3	0.0663023270125171
CCT3	POLR2C	0.03555284874741
CCT3	KLF10	0.096443178995167
CCT3	MSH2	0.125295243607823
CCT3	LOC105601852	0.0343564115559434
CCT3	CCNL1	0.056742916979012
CCT3	FBXO5	0.117826613552101
CCT3	MAD2L1BP	0.0698126330607802
CCT3	EFHD1	0.202599715394188
CCT3	LOC101102473	0.0701877751966993
CCT3	GIPC2	0.0471045109804081
CCT3	PRPF18	0.0786311180866845
CCT3	LOC101104012	0.0881175373760351
CCT3	SPDL1	0.0873523197171409
CCT3	FBXO8	0.102438198705425
CCT3	PDCD4	0.143217287047058
CCT3	API5	0.0648226109457934
CCT3	TRIM28	0.120881250291495
CCT3	TMEM209	0.0713294831724652
CCT3	FOPNL	0.0423784846432336
CCT3	ANAPC10	0.0608504863838393
CCT3	KLHDC3	0.162753420645358
CCT3	CCDC60	0.061108831682342
CCT3	EPSTI1	0.0825419844687185
CCT3	ZNF829	0.0335809457264915
CCT3	PRKRIP1	0.0903011576100896
CCT3	LOC101106086	0.044716228926083
CCT3	TF	0.0741001535959121
CCT3	DDX25	0.138404997371075
CCT3	LOC101109476	0.100528679087786
CCT3	SLC35A5	0.105394718661882
CCT3	SLBP	0.0402958499312075
CCT3	SCFD1	0.0767775034486587
CCT3	PUDP	0.145461003780366
CCT3	KAT7	0.0844667775353291
CCT3	BBIP1	0.0892235660747289
CCT3	CDC25C	0.0759107045823571
CCT3	ARL6IP6	0.0486735096882214
CCT3	CCNT1	0.0965611842789402
CCT3	LINS1	0.166711240322851
CCT3	N4BP2L2	0.068556091548011
CCT3	CHD4	0.069040091205426
CCT3	CSNK2B	0.0739315616492563
CCT3	DNAJC7	0.0959577744193829
CCT3	LOC101113206	0.139750436895002
CCT3	STAM2	0.0590533284878823
CCT3	GTF2B	0.0918410349007927
CCT3	DSN1	0.0628227080150141
CCT3	CRYAB	0.0297452007128525
CCT3	LOC106991221	0.0727510746014608
CCT3	RRAS2	0.043588595135713
CCT3	PRKAG1	0.0287283155192917
CCT3	AP3M1	0.110417799322559
CCT3	TUSC2	0.126352317335056
CCT3	CCNY	0.107359734063945
CCT3	EFHB	0.0844427368796502
CCT3	CDC37L1	0.0393031407026326
CCT3	GPX8	0.116529157352204
CCT3	SLC30A7	0.1047318771215
CCT3	CD70	0.0355696682876838
CCT3	SRBD1	0.0850363258549968
CCT3	ARHGAP11A	0.122837349413865
CCT3	LOC101117055	0.0714863590943399
CCT3	EHD1	0.151754789363593
CCT3	TBC1D15	0.102967282048644
CCT3	LOC106991314	0.0931348935445711
CCT3	EXOSC2	0.0486535329727008
CCT3	RNF141	0.0888223007718408
CCT3	LAMP1	0.0826323066277176
CCT3	BCAP29	0.0498496054942592
CCT3	ATG4A	0.0949714622778497
CCT3	TAF10	0.0471927188011925
CCT3	LOC101104431	0.0638653394237774
CCT3	NPM3	0.0623253926312824
